frame_idx,difficulty_reason,image_name,image_path,timestamp_iso,sat_x_km,sat_y_km,sat_z_km,quat_w,quat_x,quat_y,quat_z,cam_lens_mm,cam_type,cam_sensor_width_mm,cam_sensor_height_mm
22,lowlight,0022.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0022.png,2025-01-01T00:07:05.060241,-44.500732,-27.659304,1747.809692,0.086813,-0.416451,-0.205258,-0.881420,50.00,PERSP,36.00,24.00
23,lowlight,0023.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0023.png,2025-01-01T00:07:25.301205,-44.426113,-27.779682,1747.811401,0.088004,-0.416169,-0.205822,-0.881303,50.00,PERSP,36.00,24.00
24,lowlight,0024.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0024.png,2025-01-01T00:07:45.542169,-44.349785,-27.903952,1747.810669,0.089246,-0.415906,-0.206399,-0.881168,50.00,PERSP,36.00,24.00
25,lowlight,0025.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0025.png,2025-01-01T00:08:05.783133,-44.268513,-28.031689,1747.809326,0.090513,-0.415597,-0.207001,-0.881043,50.00,PERSP,36.00,24.00
26,lowlight,0026.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0026.png,2025-01-01T00:08:26.024096,-44.190487,-28.162603,1747.811035,0.091850,-0.415359,-0.207604,-0.880875,50.00,PERSP,36.00,24.00
27,lowlight,0027.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0027.png,2025-01-01T00:08:46.265060,-44.101238,-28.297981,1747.810669,0.093182,-0.415010,-0.208244,-0.880749,50.00,PERSP,36.00,24.00
28,lowlight,0028.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0028.png,2025-01-01T00:09:06.506024,-44.007828,-28.435875,1747.813354,0.094539,-0.414622,-0.208907,-0.880630,50.00,PERSP,36.00,24.00
29,lowlight,0029.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0029.png,2025-01-01T00:09:26.746988,-43.915176,-28.577471,1747.818970,0.095949,-0.414266,-0.209578,-0.880486,50.00,PERSP,36.00,24.00
30,lowlight,0030.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0030.png,2025-01-01T00:09:46.987952,-43.823647,-28.722153,1747.821167,0.097416,-0.413960,-0.210253,-0.880307,50.00,PERSP,36.00,24.00
31,lowlight,0031.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0031.png,2025-01-01T00:10:07.228916,-43.729282,-28.869919,1747.826294,0.098917,-0.413645,-0.210943,-0.880123,50.00,PERSP,36.00,24.00
32,lowlight,0032.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0032.png,2025-01-01T00:10:27.469880,-43.628281,-29.020535,1747.825684,0.100430,-0.413268,-0.211659,-0.879957,50.00,PERSP,36.00,24.00
33,lowlight,0033.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0033.png,2025-01-01T00:10:47.710843,-43.530113,-29.173903,1747.828003,0.102000,-0.412948,-0.212376,-0.879754,50.00,PERSP,36.00,24.00
34,lowlight,0034.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0034.png,2025-01-01T00:11:07.951807,-43.425293,-29.330070,1747.823364,0.103580,-0.412565,-0.213118,-0.879569,50.00,PERSP,36.00,24.00
35,lowlight,0035.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0035.png,2025-01-01T00:11:28.192771,-43.311749,-29.489040,1747.821655,0.105158,-0.412095,-0.213887,-0.879415,50.00,PERSP,36.00,24.00
36,lowlight,0036.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0036.png,2025-01-01T00:11:48.433735,-43.199554,-29.650002,1747.818604,0.106792,-0.411685,-0.214656,-0.879223,50.00,PERSP,36.00,24.00
37,lowlight,0037.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0037.png,2025-01-01T00:12:08.674699,-43.084488,-29.813387,1747.814087,0.108444,-0.411239,-0.215443,-0.879037,50.00,PERSP,36.00,24.00
38,lowlight,0038.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0038.png,2025-01-01T00:12:28.915663,-42.975880,-29.979427,1747.812744,0.110167,-0.410901,-0.216221,-0.878790,50.00,PERSP,36.00,24.00
39,lowlight,0039.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0039.png,2025-01-01T00:12:49.156627,-42.853798,-30.147179,1747.807861,0.111865,-0.410427,-0.217033,-0.878597,50.00,PERSP,36.00,24.00
40,lowlight,0040.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0040.png,2025-01-01T00:13:09.397590,-42.741199,-30.317160,1747.806274,0.113644,-0.410089,-0.217830,-0.878329,50.00,PERSP,36.00,24.00
41,lowlight,0041.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0041.png,2025-01-01T00:13:29.638554,-42.616356,-30.488613,1747.800781,0.115392,-0.409606,-0.218661,-0.878120,50.00,PERSP,36.00,24.00
42,lowlight,0042.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0042.png,2025-01-01T00:13:49.879518,-42.485069,-30.661680,1747.795288,0.117154,-0.409092,-0.219506,-0.877915,50.00,PERSP,36.00,24.00
43,lowlight,0043.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0043.png,2025-01-01T00:14:10.120482,-42.365166,-30.836552,1747.785767,0.118990,-0.408711,-0.220336,-0.877638,50.00,PERSP,36.00,24.00
44,lowlight,0044.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0044.png,2025-01-01T00:14:30.361446,-42.236050,-31.012989,1747.785645,0.120820,-0.408256,-0.221186,-0.877386,50.00,PERSP,36.00,24.00
45,lowlight,0045.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0045.png,2025-01-01T00:14:50.602410,-42.094975,-31.189829,1747.784302,0.122617,-0.407661,-0.222066,-0.877191,50.00,PERSP,36.00,24.00
46,lowlight,0046.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0046.png,2025-01-01T00:15:10.843373,-41.967384,-31.368782,1747.779907,0.124505,-0.407253,-0.222921,-0.876898,50.00,PERSP,36.00,24.00
47,lowlight,0047.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0047.png,2025-01-01T00:15:31.084337,-41.836082,-31.548613,1747.776489,0.126402,-0.406823,-0.223785,-0.876606,50.00,PERSP,36.00,24.00
48,lowlight,0048.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0048.png,2025-01-01T00:15:51.325301,-41.693825,-31.728563,1747.770630,0.128263,-0.406253,-0.224677,-0.876371,50.00,PERSP,36.00,24.00
49,lowlight,0049.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0049.png,2025-01-01T00:16:11.566265,-41.558830,-31.910032,1747.766235,0.130193,-0.405825,-0.225551,-0.876061,50.00,PERSP,36.00,24.00
50,lowlight,0050.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0050.png,2025-01-01T00:16:31.807229,-41.421837,-32.091881,1747.759155,0.132121,-0.405354,-0.226435,-0.875762,50.00,PERSP,36.00,24.00
51,backlit,0051.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0051.png,2025-01-01T00:16:52.048193,-41.280239,-32.274109,1747.756592,0.134054,-0.404867,-0.227326,-0.875463,50.00,PERSP,36.00,24.00
52,backlit,0052.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0052.png,2025-01-01T00:17:12.289157,-41.133732,-32.456291,1747.753296,0.135975,-0.404317,-0.228228,-0.875186,50.00,PERSP,36.00,24.00
53,backlit,0053.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0053.png,2025-01-01T00:17:32.530120,-40.984421,-32.638458,1747.752319,0.137897,-0.403744,-0.229136,-0.874913,50.00,PERSP,36.00,24.00
54,backlit,0054.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0054.png,2025-01-01T00:17:52.771084,-40.841900,-32.821445,1747.752319,0.139868,-0.403280,-0.230030,-0.874579,50.00,PERSP,36.00,24.00
55,backlit,0055.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0055.png,2025-01-01T00:18:13.012048,-40.695358,-33.004120,1747.751587,0.141831,-0.402782,-0.230929,-0.874255,50.00,PERSP,36.00,24.00
56,backlit,0056.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0056.png,2025-01-01T00:18:33.253012,-40.548397,-33.186485,1747.752808,0.143798,-0.402277,-0.231831,-0.873928,50.00,PERSP,36.00,24.00
57,backlit,0057.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0057.png,2025-01-01T00:18:53.493976,-40.387798,-33.367397,1747.753662,0.145712,-0.401622,-0.232752,-0.873667,50.00,PERSP,36.00,24.00
58,backlit,0058.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0058.png,2025-01-01T00:19:13.734940,-40.255318,-33.550465,1747.755615,0.147757,-0.401318,-0.233625,-0.873230,50.00,PERSP,36.00,24.00
59,backlit,0059.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0059.png,2025-01-01T00:19:33.975904,-40.097969,-33.730629,1747.755981,0.149698,-0.400728,-0.234535,-0.872927,50.00,PERSP,36.00,24.00
60,backlit,0060.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0060.png,2025-01-01T00:19:54.216867,-39.948601,-33.910866,1747.758057,0.151672,-0.400234,-0.235431,-0.872571,50.00,PERSP,36.00,24.00
61,backlit,0061.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0061.png,2025-01-01T00:20:14.457831,-39.795517,-34.089748,1747.758301,0.153627,-0.399693,-0.236331,-0.872234,50.00,PERSP,36.00,24.00
62,backlit,0062.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0062.png,2025-01-01T00:20:34.698795,-39.640991,-34.267651,1747.760864,0.155575,-0.399146,-0.237228,-0.871896,50.00,PERSP,36.00,24.00
63,backlit,0063.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0063.png,2025-01-01T00:20:54.939759,-39.486847,-34.444408,1747.762573,0.157518,-0.398600,-0.238121,-0.871553,50.00,PERSP,36.00,24.00
64,backlit,0064.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0064.png,2025-01-01T00:21:15.180723,-39.331657,-34.619740,1747.763550,0.159450,-0.398045,-0.239011,-0.871211,50.00,PERSP,36.00,24.00
65,backlit,0065.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0065.png,2025-01-01T00:21:35.421687,-39.171818,-34.793343,1747.766602,0.161363,-0.397458,-0.239901,-0.870883,50.00,PERSP,36.00,24.00
66,backlit,0066.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0066.png,2025-01-01T00:21:55.662651,-39.022465,-34.966450,1747.765991,0.163305,-0.396982,-0.240771,-0.870497,50.00,PERSP,36.00,24.00
67,backlit,0067.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0067.png,2025-01-01T00:22:15.903614,-38.869858,-35.137691,1747.767212,0.165219,-0.396461,-0.241642,-0.870132,50.00,PERSP,36.00,24.00
68,backlit,0068.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0068.png,2025-01-01T00:22:36.144578,-38.703411,-35.305119,1747.766968,0.167059,-0.395766,-0.242525,-0.869852,50.00,PERSP,36.00,24.00
69,backlit,0069.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0069.png,2025-01-01T00:22:56.385542,-38.561646,-35.474403,1747.770386,0.169000,-0.395398,-0.243365,-0.869410,50.00,PERSP,36.00,24.00
70,backlit,0070.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0070.png,2025-01-01T00:23:16.626506,-38.413574,-35.640728,1747.768555,0.170890,-0.394934,-0.244208,-0.869014,50.00,PERSP,36.00,24.00
71,backlit,0071.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0071.png,2025-01-01T00:23:36.867470,-38.254650,-35.803162,1747.769653,0.172713,-0.394326,-0.245059,-0.868691,50.00,PERSP,36.00,24.00
72,backlit,0072.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0072.png,2025-01-01T00:23:57.108434,-38.099625,-35.964127,1747.771729,0.174537,-0.393773,-0.245895,-0.868340,50.00,PERSP,36.00,24.00
73,backlit,0073.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0073.png,2025-01-01T00:24:17.349398,-37.951668,-36.123856,1747.771606,0.176367,-0.393295,-0.246715,-0.867955,50.00,PERSP,36.00,24.00
74,backlit,0074.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0074.png,2025-01-01T00:24:37.590361,-37.801193,-36.280521,1747.772461,0.178163,-0.392782,-0.247529,-0.867588,50.00,PERSP,36.00,24.00
75,backlit,0075.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0075.png,2025-01-01T00:24:57.831325,-37.651718,-36.434792,1747.773315,0.179934,-0.392262,-0.248334,-0.867228,50.00,PERSP,36.00,24.00
76,backlit,0076.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0076.png,2025-01-01T00:25:18.072289,-37.511406,-36.588017,1747.776855,0.181716,-0.391844,-0.249118,-0.866820,50.00,PERSP,36.00,24.00
77,backlit,0077.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0077.png,2025-01-01T00:25:38.313253,-37.367577,-36.737778,1747.780884,0.183456,-0.391376,-0.249897,-0.866441,50.00,PERSP,36.00,24.00
78,backlit,0078.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0078.png,2025-01-01T00:25:58.554217,-37.217106,-36.883789,1747.802856,0.185138,-0.390818,-0.250673,-0.866111,50.00,PERSP,36.00,24.00
79,backlit,0079.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0079.png,2025-01-01T00:26:18.795181,-37.077549,-37.028564,1747.831787,0.186833,-0.390378,-0.251427,-0.865727,50.00,PERSP,36.00,24.00
80,backlit,0080.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0080.png,2025-01-01T00:26:39.036145,-36.933723,-37.169636,1747.862915,0.188477,-0.389875,-0.252174,-0.865380,50.00,PERSP,36.00,24.00
81,backlit,0081.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0081.png,2025-01-01T00:26:59.277108,-36.793499,-37.308102,1747.897095,0.190100,-0.389398,-0.252907,-0.865025,50.00,PERSP,36.00,24.00
82,backlit,0082.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0082.png,2025-01-01T00:27:19.518072,-36.656796,-37.443954,1747.932129,0.191701,-0.388948,-0.253625,-0.864664,50.00,PERSP,36.00,24.00
83,backlit,0083.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0083.png,2025-01-01T00:27:39.759036,-36.521797,-37.576576,1747.968994,0.193266,-0.388484,-0.254330,-0.864318,50.00,PERSP,36.00,24.00
84,backlit,0084.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0084.png,2025-01-01T00:28:00,-36.387554,-37.706165,1748.007935,0.194801,-0.388033,-0.255021,-0.863972,50.00,PERSP,36.00,24.00
85,backlit,0085.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0085.png,2025-01-01T00:28:20.240964,-36.252365,-37.831860,1748.041016,0.196288,-0.387541,-0.255700,-0.863655,50.00,PERSP,36.00,24.00
86,backlit,0086.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0086.png,2025-01-01T00:28:40.481928,-36.126297,-37.955795,1748.073486,0.197774,-0.387149,-0.256357,-0.863297,50.00,PERSP,36.00,24.00
87,backlit,0087.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0087.png,2025-01-01T00:29:00.722892,-35.995289,-38.075417,1748.105103,0.199193,-0.386667,-0.257007,-0.862994,50.00,PERSP,36.00,24.00
88,backlit,0088.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0088.png,2025-01-01T00:29:20.963855,-35.868076,-38.191330,1748.114990,0.200582,-0.386205,-0.257639,-0.862690,50.00,PERSP,36.00,24.00
89,backlit,0089.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0089.png,2025-01-01T00:29:41.204819,-35.752628,-38.306438,1748.114624,0.201975,-0.385866,-0.258246,-0.862336,50.00,PERSP,36.00,24.00
90,backlit,0090.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0090.png,2025-01-01T00:30:01.445783,-35.631500,-38.416187,1748.118408,0.203298,-0.385439,-0.258845,-0.862036,50.00,PERSP,36.00,24.00
91,backlit,0091.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0091.png,2025-01-01T00:30:21.686747,-35.514156,-38.522655,1748.119995,0.204590,-0.385036,-0.259425,-0.861736,50.00,PERSP,36.00,24.00
92,backlit,0092.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0092.png,2025-01-01T00:30:41.927711,-35.405170,-38.627323,1748.112549,0.205865,-0.384702,-0.259984,-0.861413,50.00,PERSP,36.00,24.00
93,backlit,0093.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0093.png,2025-01-01T00:31:02.168675,-35.296562,-38.727715,1748.103271,0.207089,-0.384340,-0.260529,-0.861116,50.00,PERSP,36.00,24.00
94,backlit,0094.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0094.png,2025-01-01T00:31:22.409639,-35.187767,-38.823978,1748.100220,0.208261,-0.383949,-0.261059,-0.860848,50.00,PERSP,36.00,24.00
95,backlit,0095.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0095.png,2025-01-01T00:31:42.650602,-35.082016,-38.917065,1748.097778,0.209397,-0.383582,-0.261570,-0.860581,50.00,PERSP,36.00,24.00
96,backlit,0096.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0096.png,2025-01-01T00:32:02.891566,-34.982525,-39.006969,1748.102905,0.210504,-0.383255,-0.262061,-0.860307,50.00,PERSP,36.00,24.00
97,backlit,0097.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0097.png,2025-01-01T00:32:23.132530,-34.885876,-39.093357,1748.107422,0.211564,-0.382920,-0.262535,-0.860051,50.00,PERSP,36.00,24.00
98,backlit,0098.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0098.png,2025-01-01T00:32:43.373494,-34.798725,-39.177612,1748.127808,0.212612,-0.382684,-0.262987,-0.859760,50.00,PERSP,36.00,24.00
99,backlit,0099.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0099.png,2025-01-01T00:33:03.614458,-34.708157,-39.256744,1748.137451,0.213588,-0.382370,-0.263424,-0.859524,50.00,PERSP,36.00,24.00
100,backlit,0100.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0100.png,2025-01-01T00:33:23.855422,-34.624798,-39.333214,1748.140625,0.214539,-0.382117,-0.263840,-0.859272,50.00,PERSP,36.00,24.00
101,overexpose,0101.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0101.png,2025-01-01T00:33:44.096386,-34.535374,-39.403465,1748.145752,0.215404,-0.381744,-0.264244,-0.859097,50.00,PERSP,36.00,24.00
102,overexpose,0102.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0102.png,2025-01-01T00:34:04.337349,-34.458847,-39.472530,1748.156616,0.216267,-0.381508,-0.264623,-0.858868,50.00,PERSP,36.00,24.00
103,overexpose,0103.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0103.png,2025-01-01T00:34:24.578313,-34.379688,-39.536327,1748.180176,0.217058,-0.381197,-0.264987,-0.858695,50.00,PERSP,36.00,24.00
104,overexpose,0104.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0104.png,2025-01-01T00:34:44.819277,-34.310566,-39.598343,1748.189453,0.217832,-0.380978,-0.265327,-0.858491,50.00,PERSP,36.00,24.00
105,overexpose,0105.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0105.png,2025-01-01T00:35:05.060241,-34.244873,-39.656754,1748.204224,0.218566,-0.380784,-0.265647,-0.858291,50.00,PERSP,36.00,24.00
106,overexpose,0106.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0106.png,2025-01-01T00:35:25.301205,-34.188103,-39.712219,1748.217407,0.219268,-0.380643,-0.265945,-0.858083,50.00,PERSP,36.00,24.00
107,overexpose,0107.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0107.png,2025-01-01T00:35:45.542169,-34.123554,-39.761703,1748.229858,0.219882,-0.380382,-0.266231,-0.857953,50.00,PERSP,36.00,24.00
108,overexpose,0108.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0108.png,2025-01-01T00:36:05.783133,-34.071331,-39.809242,1748.235229,0.220479,-0.380216,-0.266492,-0.857792,50.00,PERSP,36.00,24.00
109,overexpose,0109.png,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0109.png,2025-01-01T00:36:26.024096,-34.020775,-39.852650,1748.249878,0.221027,-0.380057,-0.266733,-0.857646,50.00,PERSP,36.00,24.00
