帧索引,时间戳(ISO),卫星位置_x(m),卫星位置_y(m),卫星位置_z(m),卫星四元数_w,卫星四元数_x,卫星四元数_y,卫星四元数_z,摄像机焦距(mm),摄像机类型,摄像机传感器宽度(mm),摄像机传感器高度(mm)
25,2025-01-01T00:08:05.783133,-8.119057,-1.380122,-0.925903,0.428843,0.750691,0.174270,-0.471366,50.00,PERSP,36.00,24.00
26,2025-01-01T00:08:26.024096,-8.135694,-1.284427,-0.928223,0.423667,0.754161,0.183981,-0.466796,50.00,PERSP,36.00,24.00
27,2025-01-01T00:08:46.265060,-8.150764,-1.182372,-0.927612,0.418373,0.757548,0.193760,-0.462107,50.00,PERSP,36.00,24.00
28,2025-01-01T00:09:06.506024,-8.164694,-1.073243,-0.929932,0.412997,0.760825,0.203537,-0.457332,50.00,PERSP,36.00,24.00
29,2025-01-01T00:09:26.746988,-8.178676,-0.959226,-0.936523,0.407579,0.763968,0.213241,-0.452504,50.00,PERSP,36.00,24.00
30,2025-01-01T00:09:46.987952,-8.192157,-0.838564,-0.937500,0.402128,0.766976,0.222857,-0.447634,50.00,PERSP,36.00,24.00
31,2025-01-01T00:10:07.228916,-8.204942,-0.711445,-0.942993,0.396616,0.769864,0.232438,-0.442694,50.00,PERSP,36.00,24.00
32,2025-01-01T00:10:27.469880,-8.215510,-0.576162,-0.942383,0.391012,0.772647,0.242033,-0.437660,50.00,PERSP,36.00,24.00
33,2025-01-01T00:10:47.710843,-8.224245,-0.433949,-0.945435,0.385384,0.775293,0.251529,-0.432590,50.00,PERSP,36.00,24.00
34,2025-01-01T00:11:07.951807,-8.231080,-0.283382,-0.940918,0.379667,0.777831,0.261035,-0.427426,50.00,PERSP,36.00,24.00
35,2025-01-01T00:11:28.192771,-8.234878,-0.124080,-0.938232,0.373846,0.780266,0.270572,-0.422156,50.00,PERSP,36.00,24.00
36,2025-01-01T00:11:48.433735,-8.235177,0.043385,-0.935425,0.368004,0.782563,0.280004,-0.416853,50.00,PERSP,36.00,24.00
37,2025-01-01T00:12:08.674699,-8.231829,0.219585,-0.930298,0.362089,0.784742,0.289417,-0.411471,50.00,PERSP,36.00,24.00
38,2025-01-01T00:12:28.915663,-8.225479,0.405184,-0.929932,0.356185,0.786776,0.298680,-0.406086,50.00,PERSP,36.00,24.00
39,2025-01-01T00:12:49.156627,-8.213468,0.599896,-0.924561,0.350151,0.788712,0.308012,-0.400570,50.00,PERSP,36.00,24.00
40,2025-01-01T00:13:09.397590,-8.196334,0.804577,-0.923462,0.344146,0.790500,0.317167,-0.395068,50.00,PERSP,36.00,24.00
41,2025-01-01T00:13:29.638554,-8.172360,1.019320,-0.916992,0.338006,0.792188,0.326396,-0.389431,50.00,PERSP,36.00,24.00
42,2025-01-01T00:13:49.879518,-8.140936,1.243747,-0.912109,0.331800,0.793754,0.335593,-0.383719,50.00,PERSP,36.00,24.00
43,2025-01-01T00:14:10.120482,-8.101831,1.477763,-0.902710,0.325625,0.795176,0.344616,-0.378025,50.00,PERSP,36.00,24.00
44,2025-01-01T00:14:30.361446,-8.053267,1.722411,-0.902954,0.319359,0.796484,0.353644,-0.372234,50.00,PERSP,36.00,24.00
45,2025-01-01T00:14:50.602410,-7.993599,1.976363,-0.901245,0.312962,0.797682,0.362732,-0.366310,50.00,PERSP,36.00,24.00
46,2025-01-01T00:15:10.843373,-7.925009,2.238005,-0.896851,0.306635,0.798734,0.371595,-0.360438,50.00,PERSP,36.00,24.00
47,2025-01-01T00:15:31.084337,-7.844822,2.508286,-0.893677,0.300249,0.799664,0.380416,-0.354501,50.00,PERSP,36.00,24.00
48,2025-01-01T00:15:51.325301,-7.748809,2.786541,-0.887329,0.293734,0.800481,0.389290,-0.348431,50.00,PERSP,36.00,24.00
49,2025-01-01T00:16:11.566265,-7.641152,3.070492,-0.883057,0.287264,0.801161,0.397980,-0.342392,50.00,PERSP,36.00,24.00
50,2025-01-01T00:16:31.807229,-7.518926,3.359855,-0.875977,0.280727,0.801719,0.406639,-0.336279,50.00,PERSP,36.00,24.00
51,2025-01-01T00:16:52.048193,-7.381482,3.652256,-0.873535,0.274139,0.802153,0.415244,-0.330106,50.00,PERSP,36.00,24.00
52,2025-01-01T00:17:12.289157,-7.227543,3.947410,-0.870117,0.267470,0.802464,0.423833,-0.323846,50.00,PERSP,36.00,24.00
53,2025-01-01T00:17:32.530120,-7.057989,4.242564,-0.869385,0.260747,0.802649,0.432371,-0.317524,50.00,PERSP,36.00,24.00
54,2025-01-01T00:17:52.771084,-6.874051,4.535581,-0.869385,0.254057,0.802706,0.440748,-0.311222,50.00,PERSP,36.00,24.00
55,2025-01-01T00:18:13.012048,-6.673833,4.824849,-0.868530,0.247307,0.802639,0.449082,-0.304852,50.00,PERSP,36.00,24.00
56,2025-01-01T00:18:33.253012,-6.459375,5.108326,-0.869507,0.240516,0.802448,0.457349,-0.298432,50.00,PERSP,36.00,24.00
57,2025-01-01T00:18:53.493976,-6.230730,5.383899,-0.870239,0.233590,0.802125,0.465661,-0.291874,50.00,PERSP,36.00,24.00
58,2025-01-01T00:19:13.734940,-5.993127,5.650027,-0.872559,0.226862,0.801692,0.473623,-0.285492,50.00,PERSP,36.00,24.00
59,2025-01-01T00:19:33.975904,-5.741024,5.904715,-0.872803,0.219910,0.801121,0.481733,-0.278886,50.00,PERSP,36.00,24.00
60,2025-01-01T00:19:54.216867,-5.481426,6.146645,-0.875366,0.212989,0.800431,0.489692,-0.272300,50.00,PERSP,36.00,24.00
61,2025-01-01T00:20:14.457831,-5.214516,6.374751,-0.875610,0.206005,0.799613,0.497609,-0.265642,50.00,PERSP,36.00,24.00
62,2025-01-01T00:20:34.698795,-4.942344,6.587969,-0.877441,0.198984,0.798670,0.505454,-0.258938,50.00,PERSP,36.00,24.00
63,2025-01-01T00:20:54.939759,-4.667525,6.785851,-0.879639,0.191934,0.797601,0.513217,-0.252196,50.00,PERSP,36.00,24.00
64,2025-01-01T00:21:15.180723,-4.389417,6.968025,-0.880371,0.184848,0.796407,0.520905,-0.245408,50.00,PERSP,36.00,24.00
65,2025-01-01T00:21:35.421687,-4.112793,7.134411,-0.883545,0.177710,0.795083,0.528537,-0.238561,50.00,PERSP,36.00,24.00
66,2025-01-01T00:21:55.662651,-3.838709,7.285382,-0.882812,0.170621,0.793650,0.536005,-0.231749,50.00,PERSP,36.00,24.00
67,2025-01-01T00:22:15.903614,-3.569545,7.421875,-0.884155,0.163473,0.792087,0.543423,-0.224870,50.00,PERSP,36.00,24.00
68,2025-01-01T00:22:36.144578,-3.301362,7.542871,-0.883789,0.156179,0.790371,0.550879,-0.217840,50.00,PERSP,36.00,24.00
69,2025-01-01T00:22:56.385542,-3.044749,7.652402,-0.887573,0.149085,0.788586,0.558022,-0.210992,50.00,PERSP,36.00,24.00
70,2025-01-01T00:23:16.626506,-2.792362,7.747859,-0.885498,0.141900,0.786663,0.565147,-0.204046,50.00,PERSP,36.00,24.00
71,2025-01-01T00:23:36.867470,-2.547019,7.831260,-0.886475,0.134591,0.784588,0.572284,-0.196970,50.00,PERSP,36.00,24.00
72,2025-01-01T00:23:57.108434,-2.310513,7.904550,-0.888184,0.127297,0.782401,0.579295,-0.189898,50.00,PERSP,36.00,24.00
73,2025-01-01T00:24:17.349398,-2.082928,7.967302,-0.888550,0.120033,0.780107,0.586168,-0.182845,50.00,PERSP,36.00,24.00
74,2025-01-01T00:24:37.590361,-1.864361,8.021274,-0.889282,0.112723,0.777682,0.592976,-0.175736,50.00,PERSP,36.00,24.00
75,2025-01-01T00:24:57.831325,-1.654029,8.067032,-0.890747,0.105389,0.775134,0.599698,-0.168593,50.00,PERSP,36.00,24.00
76,2025-01-01T00:25:18.072289,-1.453931,8.106193,-0.893677,0.098105,0.772489,0.606265,-0.161491,50.00,PERSP,36.00,24.00
77,2025-01-01T00:25:38.313253,-1.263085,8.138518,-0.898193,0.090768,0.769711,0.612773,-0.154325,50.00,PERSP,36.00,24.00
78,2025-01-01T00:25:58.554217,-1.079804,8.164863,-0.920044,0.083350,0.766786,0.619244,-0.147069,50.00,PERSP,36.00,24.00
79,2025-01-01T00:26:18.795181,-0.906954,8.186129,-0.948853,0.075996,0.763772,0.625551,-0.139867,50.00,PERSP,36.00,24.00
80,2025-01-01T00:26:39.036145,-0.740400,8.202410,-0.979248,0.068583,0.760620,0.631801,-0.132597,50.00,PERSP,36.00,24.00
81,2025-01-01T00:26:59.277108,-0.583134,8.214609,-1.014038,0.061173,0.757354,0.637941,-0.125318,50.00,PERSP,36.00,24.00
82,2025-01-01T00:27:19.518072,-0.434467,8.224245,-1.049927,0.053766,0.753976,0.643970,-0.118034,50.00,PERSP,36.00,24.00
83,2025-01-01T00:27:39.759036,-0.292211,8.230511,-1.085815,0.046337,0.750474,0.649910,-0.110716,50.00,PERSP,36.00,24.00
