frame_idx,difficulty_reason,image_name,image_path,timestamp_iso,sat_x_km,sat_y_km,sat_z_km,quat_w,quat_x,quat_y,quat_z,cam_lens_mm,cam_type,cam_sensor_width_mm,cam_sensor_height_mm
29,lowcontrast,0029.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0029.png,2025-01-01T00:09:26.746988,1.228463,1.102845,1743.955322,0.857004,0.272072,-0.417027,0.132700,50.00,PERSP,36.00,24.00
30,lowcontrast,0030.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0030.png,2025-01-01T00:09:46.987952,1.228463,1.102845,1743.956543,0.856984,0.272066,-0.417069,0.132714,50.00,PERSP,36.00,24.00
31,lowcontrast,0031.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0031.png,2025-01-01T00:10:07.228916,1.228463,1.102845,1743.961792,0.856963,0.272059,-0.417111,0.132727,50.00,PERSP,36.00,24.00
32,lowcontrast,0032.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0032.png,2025-01-01T00:10:27.469880,1.228083,1.102845,1743.961060,0.856970,0.272061,-0.417098,0.132723,50.00,PERSP,36.00,24.00
33,lowcontrast,0033.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0033.png,2025-01-01T00:10:47.710843,1.228273,1.102846,1743.964111,0.856943,0.272053,-0.417153,0.132740,50.00,PERSP,36.00,24.00
34,lowcontrast,0034.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0034.png,2025-01-01T00:11:07.951807,1.228653,1.102845,1743.960083,0.856943,0.272053,-0.417152,0.132740,50.00,PERSP,36.00,24.00
35,lowcontrast,0035.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0035.png,2025-01-01T00:11:28.192771,1.228083,1.102845,1743.956909,0.856983,0.272065,-0.417070,0.132714,50.00,PERSP,36.00,24.00
36,lowcontrast,0036.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0036.png,2025-01-01T00:11:48.433735,1.228463,1.102845,1743.954224,0.856988,0.272067,-0.417059,0.132710,50.00,PERSP,36.00,24.00
37,lowcontrast,0037.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0037.png,2025-01-01T00:12:08.674699,1.228083,1.102845,1743.949829,0.857008,0.272073,-0.417019,0.132698,50.00,PERSP,36.00,24.00
38,lowcontrast,0038.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0038.png,2025-01-01T00:12:28.915663,1.227703,1.102845,1743.948486,0.856969,0.272061,-0.417100,0.132723,50.00,PERSP,36.00,24.00
39,lowcontrast,0039.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0039.png,2025-01-01T00:12:49.156627,1.227893,1.102845,1743.943604,0.856994,0.272069,-0.417048,0.132707,50.00,PERSP,36.00,24.00
40,lowcontrast,0040.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0040.png,2025-01-01T00:13:09.397590,1.228083,1.102845,1743.942261,0.856947,0.272054,-0.417144,0.132738,50.00,PERSP,36.00,24.00
41,lowcontrast,0041.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0041.png,2025-01-01T00:13:29.638554,1.228273,1.102845,1743.935791,0.856969,0.272061,-0.417098,0.132723,50.00,PERSP,36.00,24.00
42,lowcontrast,0042.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0042.png,2025-01-01T00:13:49.879518,1.228083,1.102845,1743.930664,0.857003,0.272072,-0.417029,0.132701,50.00,PERSP,36.00,24.00
43,lowcontrast,0043.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0043.png,2025-01-01T00:14:10.120482,1.227893,1.102845,1743.921875,0.856967,0.272061,-0.417103,0.132724,50.00,PERSP,36.00,24.00
44,lowcontrast,0044.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0044.png,2025-01-01T00:14:30.361446,1.227798,1.102845,1743.921753,0.856965,0.272060,-0.417108,0.132726,50.00,PERSP,36.00,24.00
45,lowcontrast,0045.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0045.png,2025-01-01T00:14:50.602410,1.228463,1.102845,1743.919800,0.857029,0.272080,-0.416975,0.132684,50.00,PERSP,36.00,24.00
46,lowcontrast,0046.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0046.png,2025-01-01T00:15:10.843373,1.228320,1.102845,1743.916016,0.856997,0.272070,-0.417042,0.132705,50.00,PERSP,36.00,24.00
47,lowcontrast,0047.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0047.png,2025-01-01T00:15:31.084337,1.228368,1.102845,1743.912598,0.856972,0.272062,-0.417092,0.132721,50.00,PERSP,36.00,24.00
48,lowcontrast,0048.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0048.png,2025-01-01T00:15:51.325301,1.228415,1.102845,1743.906128,0.857015,0.272076,-0.417004,0.132693,50.00,PERSP,36.00,24.00
49,lowcontrast,0049.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0049.png,2025-01-01T00:16:11.566265,1.227703,1.102845,1743.901367,0.856984,0.272066,-0.417067,0.132713,50.00,PERSP,36.00,24.00
50,lowcontrast,0050.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0050.png,2025-01-01T00:16:31.807229,1.228320,1.102845,1743.895386,0.856972,0.272062,-0.417093,0.132721,50.00,PERSP,36.00,24.00
51,hotspot,0051.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0051.png,2025-01-01T00:16:52.048193,1.227988,1.102846,1743.892456,0.856966,0.272060,-0.417106,0.132725,50.00,PERSP,36.00,24.00
52,hotspot,0052.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0052.png,2025-01-01T00:17:12.289157,1.228392,1.102845,1743.889282,0.856988,0.272067,-0.417059,0.132710,50.00,PERSP,36.00,24.00
53,hotspot,0053.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0053.png,2025-01-01T00:17:32.530120,1.227620,1.102845,1743.887939,0.857021,0.272078,-0.416992,0.132689,50.00,PERSP,36.00,24.00
54,hotspot,0054.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0054.png,2025-01-01T00:17:52.771084,1.227478,1.102845,1743.888184,0.856997,0.272070,-0.417042,0.132705,50.00,PERSP,36.00,24.00
55,hotspot,0055.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0055.png,2025-01-01T00:18:13.012048,1.227424,1.102845,1743.887329,0.856988,0.272067,-0.417060,0.132711,50.00,PERSP,36.00,24.00
56,hotspot,0056.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0056.png,2025-01-01T00:18:33.253012,1.227694,1.102845,1743.888184,0.856981,0.272065,-0.417075,0.132716,50.00,PERSP,36.00,24.00
57,hotspot,0057.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0057.png,2025-01-01T00:18:53.493976,1.227455,1.102845,1743.888916,0.857047,0.272086,-0.416938,0.132672,50.00,PERSP,36.00,24.00
58,hotspot,0058.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0058.png,2025-01-01T00:19:13.734940,1.228308,1.102845,1743.891357,0.856937,0.272051,-0.417165,0.132744,50.00,PERSP,36.00,24.00
59,hotspot,0059.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0059.png,2025-01-01T00:19:33.975904,1.228673,1.102845,1743.891357,0.856969,0.272061,-0.417099,0.132723,50.00,PERSP,36.00,24.00
60,hotspot,0060.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0060.png,2025-01-01T00:19:54.216867,1.228923,1.102845,1743.894043,0.856951,0.272055,-0.417135,0.132735,50.00,PERSP,36.00,24.00
61,hotspot,0061.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0061.png,2025-01-01T00:20:14.457831,1.227152,1.102845,1743.894409,0.856957,0.272057,-0.417123,0.132731,50.00,PERSP,36.00,24.00
62,hotspot,0062.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0062.png,2025-01-01T00:20:34.698795,1.228039,1.102845,1743.896240,0.856966,0.272060,-0.417106,0.132725,50.00,PERSP,36.00,24.00
63,hotspot,0063.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0063.png,2025-01-01T00:20:54.939759,1.227863,1.102846,1743.898438,0.856973,0.272062,-0.417091,0.132721,50.00,PERSP,36.00,24.00
64,hotspot,0064.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0064.png,2025-01-01T00:21:15.180723,1.227644,1.102845,1743.899170,0.856985,0.272066,-0.417067,0.132713,50.00,PERSP,36.00,24.00
65,hotspot,0065.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0065.png,2025-01-01T00:21:35.421687,1.227834,1.102845,1743.902344,0.857012,0.272075,-0.417010,0.132695,50.00,PERSP,36.00,24.00
66,hotspot,0066.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0066.png,2025-01-01T00:21:55.662651,1.227395,1.102845,1743.901978,0.856985,0.272066,-0.417066,0.132713,50.00,PERSP,36.00,24.00
67,hotspot,0067.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0067.png,2025-01-01T00:22:15.903614,1.228510,1.102845,1743.902588,0.856981,0.272065,-0.417074,0.132715,50.00,PERSP,36.00,24.00
68,hotspot,0068.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0068.png,2025-01-01T00:22:36.144578,1.227608,1.102845,1743.902588,0.857064,0.272091,-0.416904,0.132661,50.00,PERSP,36.00,24.00
69,hotspot,0069.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0069.png,2025-01-01T00:22:56.385542,1.227679,1.102845,1743.905640,0.856985,0.272066,-0.417066,0.132713,50.00,PERSP,36.00,24.00
70,hotspot,0070.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0070.png,2025-01-01T00:23:16.626506,1.227941,1.102845,1743.904053,0.856955,0.272057,-0.417128,0.132732,50.00,PERSP,36.00,24.00
71,hotspot,0071.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0071.png,2025-01-01T00:23:36.867470,1.228130,1.102845,1743.905273,0.856998,0.272070,-0.417039,0.132704,50.00,PERSP,36.00,24.00
72,hotspot,0072.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0072.png,2025-01-01T00:23:57.108434,1.227846,1.102845,1743.906982,0.857015,0.272076,-0.417005,0.132693,50.00,PERSP,36.00,24.00
73,hotspot,0073.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0073.png,2025-01-01T00:24:17.349398,1.228510,1.102846,1743.907104,0.856996,0.272070,-0.417043,0.132705,50.00,PERSP,36.00,24.00
74,hotspot,0074.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0074.png,2025-01-01T00:24:37.590361,1.227988,1.102845,1743.908203,0.856997,0.272070,-0.417041,0.132705,50.00,PERSP,36.00,24.00
75,hotspot,0075.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0075.png,2025-01-01T00:24:57.831325,1.228653,1.102845,1743.909058,0.857003,0.272072,-0.417029,0.132701,50.00,PERSP,36.00,24.00
76,hotspot,0076.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0076.png,2025-01-01T00:25:18.072289,1.227893,1.102845,1743.912964,0.856961,0.272058,-0.417116,0.132728,50.00,PERSP,36.00,24.00
77,hotspot,0077.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0077.png,2025-01-01T00:25:38.313253,1.228558,1.102845,1743.916748,0.856946,0.272054,-0.417146,0.132738,50.00,PERSP,36.00,24.00
78,hotspot,0078.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0078.png,2025-01-01T00:25:58.554217,1.228558,1.102845,1743.938843,0.856979,0.272064,-0.417079,0.132717,50.00,PERSP,36.00,24.00
79,hotspot,0079.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0079.png,2025-01-01T00:26:18.795181,1.228083,1.102846,1743.967651,0.856956,0.272057,-0.417126,0.132732,50.00,PERSP,36.00,24.00
80,hotspot,0080.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0080.png,2025-01-01T00:26:39.036145,1.228463,1.102846,1743.998413,0.856967,0.272060,-0.417103,0.132725,50.00,PERSP,36.00,24.00
81,hotspot,0081.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0081.png,2025-01-01T00:26:59.277108,1.228842,1.102845,1744.032959,0.856968,0.272061,-0.417100,0.132724,50.00,PERSP,36.00,24.00
82,hotspot,0082.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0082.png,2025-01-01T00:27:19.518072,1.228463,1.102845,1744.067993,0.856960,0.272058,-0.417117,0.132729,50.00,PERSP,36.00,24.00
83,hotspot,0083.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0083.png,2025-01-01T00:27:39.759036,1.228273,1.102845,1744.104736,0.856962,0.272059,-0.417113,0.132728,50.00,PERSP,36.00,24.00
84,hotspot,0084.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0084.png,2025-01-01T00:28:00,1.228653,1.102846,1744.143921,0.856962,0.272059,-0.417114,0.132728,50.00,PERSP,36.00,24.00
85,hotspot,0085.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0085.png,2025-01-01T00:28:20.240964,1.228083,1.102845,1744.178223,0.856985,0.272066,-0.417065,0.132712,50.00,PERSP,36.00,24.00
86,hotspot,0086.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0086.png,2025-01-01T00:28:40.481928,1.229032,1.102845,1744.209595,0.856964,0.272059,-0.417110,0.132727,50.00,PERSP,36.00,24.00
87,hotspot,0087.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0087.png,2025-01-01T00:29:00.722892,1.228463,1.102846,1744.241699,0.856990,0.272068,-0.417055,0.132709,50.00,PERSP,36.00,24.00
88,hotspot,0088.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0088.png,2025-01-01T00:29:20.963855,1.228273,1.102846,1744.250977,0.857012,0.272075,-0.417011,0.132695,50.00,PERSP,36.00,24.00
89,hotspot,0089.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0089.png,2025-01-01T00:29:41.204819,1.228273,1.102845,1744.251587,0.856977,0.272064,-0.417082,0.132718,50.00,PERSP,36.00,24.00
90,hotspot,0090.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0090.png,2025-01-01T00:30:01.445783,1.227324,1.102845,1744.254639,0.856991,0.272068,-0.417054,0.132709,50.00,PERSP,36.00,24.00
91,hotspot,0091.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0091.png,2025-01-01T00:30:21.686747,1.228083,1.102846,1744.255859,0.856997,0.272070,-0.417041,0.132705,50.00,PERSP,36.00,24.00
92,hotspot,0092.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0092.png,2025-01-01T00:30:41.927711,1.228083,1.102846,1744.249268,0.856974,0.272063,-0.417088,0.132720,50.00,PERSP,36.00,24.00
93,hotspot,0093.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0093.png,2025-01-01T00:31:02.168675,1.227893,1.102845,1744.239990,0.856971,0.272062,-0.417095,0.132722,50.00,PERSP,36.00,24.00
94,hotspot,0094.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0094.png,2025-01-01T00:31:22.409639,1.229222,1.102846,1744.236328,0.856987,0.272067,-0.417062,0.132711,50.00,PERSP,36.00,24.00
95,hotspot,0095.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0095.png,2025-01-01T00:31:42.650602,1.227893,1.102845,1744.234619,0.856997,0.272070,-0.417041,0.132705,50.00,PERSP,36.00,24.00
96,hotspot,0096.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0096.png,2025-01-01T00:32:02.891566,1.227893,1.102846,1744.239258,0.856993,0.272069,-0.417050,0.132708,50.00,PERSP,36.00,24.00
97,hotspot,0097.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0097.png,2025-01-01T00:32:23.132530,1.228842,1.102845,1744.243774,0.856998,0.272070,-0.417039,0.132704,50.00,PERSP,36.00,24.00
98,hotspot,0098.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0098.png,2025-01-01T00:32:43.373494,1.228273,1.102845,1744.264282,0.856960,0.272058,-0.417117,0.132729,50.00,PERSP,36.00,24.00
99,hotspot,0099.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0099.png,2025-01-01T00:33:03.614458,1.228463,1.102846,1744.273926,0.856967,0.272060,-0.417103,0.132725,50.00,PERSP,36.00,24.00
100,hotspot,0100.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0100.png,2025-01-01T00:33:23.855422,1.227893,1.102845,1744.277588,0.856950,0.272055,-0.417139,0.132736,50.00,PERSP,36.00,24.00
101,lowsnr,0101.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0101.png,2025-01-01T00:33:44.096386,1.227703,1.102845,1744.281494,0.856998,0.272070,-0.417040,0.132704,50.00,PERSP,36.00,24.00
102,lowsnr,0102.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0102.png,2025-01-01T00:34:04.337349,1.228653,1.102845,1744.292969,0.856984,0.272066,-0.417067,0.132713,50.00,PERSP,36.00,24.00
103,lowsnr,0103.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0103.png,2025-01-01T00:34:24.578313,1.227703,1.102845,1744.316650,0.857015,0.272076,-0.417004,0.132693,50.00,PERSP,36.00,24.00
104,lowsnr,0104.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0104.png,2025-01-01T00:34:44.819277,1.228083,1.102845,1744.326172,0.857006,0.272073,-0.417023,0.132699,50.00,PERSP,36.00,24.00
105,lowsnr,0105.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0105.png,2025-01-01T00:35:05.060241,1.228368,1.102845,1744.340576,0.856991,0.272068,-0.417054,0.132709,50.00,PERSP,36.00,24.00
106,lowsnr,0106.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0106.png,2025-01-01T00:35:25.301205,1.228463,1.102846,1744.354248,0.856956,0.272057,-0.417125,0.132731,50.00,PERSP,36.00,24.00
107,lowsnr,0107.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0107.png,2025-01-01T00:35:45.542169,1.227418,1.102846,1744.366577,0.856988,0.272067,-0.417059,0.132710,50.00,PERSP,36.00,24.00
108,lowsnr,0108.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0108.png,2025-01-01T00:36:05.783133,1.228273,1.102846,1744.371948,0.856979,0.272065,-0.417077,0.132716,50.00,PERSP,36.00,24.00
109,lowsnr,0109.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0109.png,2025-01-01T00:36:26.024096,1.227513,1.102846,1744.385742,0.856975,0.272063,-0.417087,0.132719,50.00,PERSP,36.00,24.00
110,lowsnr,0110.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0110.png,2025-01-01T00:36:46.265060,1.228036,1.102846,1744.407227,0.856992,0.272068,-0.417052,0.132708,50.00,PERSP,36.00,24.00
111,lowsnr,0111.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0111.png,2025-01-01T00:37:06.506024,1.228130,1.102846,1744.424683,0.856966,0.272060,-0.417104,0.132725,50.00,PERSP,36.00,24.00
112,lowsnr,0112.png,D:\BaiduNetdiskDownload\fire\Landsat 7_IRBatch250\images\0112.png,2025-01-01T00:37:26.746988,1.228320,1.102846,1744.442017,0.856998,0.272070,-0.417040,0.132704,50.00,PERSP,36.00,24.00
