frame_idx,difficulty_reason,image_name,image_path,timestamp_iso,sat_x_km,sat_y_km,sat_z_km,quat_w,quat_x,quat_y,quat_z,cam_lens_mm,cam_type,cam_sensor_width_mm,cam_sensor_height_mm
12,lowcontrast,0012.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0012.png,2025-01-01T00:03:42.650602,-45.456825,-29.213478,1743.105469,0.064161,-0.426054,-0.231518,-0.872216,50.00,PERSP,36.00,24.00
13,lowcontrast,0013.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0013.png,2025-01-01T00:04:02.891566,-45.406796,-29.294043,1743.107910,0.064940,-0.425863,-0.231893,-0.872152,50.00,PERSP,36.00,24.00
14,lowcontrast,0014.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0014.png,2025-01-01T00:04:23.132530,-45.351830,-29.379082,1743.108765,0.065755,-0.425641,-0.232292,-0.872093,50.00,PERSP,36.00,24.00
15,lowcontrast,0015.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0015.png,2025-01-01T00:04:43.373494,-45.288315,-29.469032,1743.110474,0.066590,-0.425348,-0.232726,-0.872057,50.00,PERSP,36.00,24.00
16,lowcontrast,0016.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0016.png,2025-01-01T00:05:03.614458,-45.233440,-29.561760,1743.108887,0.067516,-0.425174,-0.233150,-0.871957,50.00,PERSP,36.00,24.00
17,lowcontrast,0017.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0017.png,2025-01-01T00:05:23.855422,-45.167656,-29.659828,1743.111328,0.068451,-0.424902,-0.233614,-0.871893,50.00,PERSP,36.00,24.00
18,lowcontrast,0018.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0018.png,2025-01-01T00:05:44.096386,-45.100151,-29.761717,1743.111938,0.069435,-0.424637,-0.234094,-0.871815,50.00,PERSP,36.00,24.00
19,lowcontrast,0019.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0019.png,2025-01-01T00:06:04.337349,-45.027054,-29.867903,1743.108887,0.070447,-0.424327,-0.234601,-0.871749,50.00,PERSP,36.00,24.00
20,lowcontrast,0020.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0020.png,2025-01-01T00:06:24.578313,-44.962685,-29.976864,1743.109253,0.071547,-0.424138,-0.235097,-0.871618,50.00,PERSP,36.00,24.00
21,lowcontrast,0021.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0021.png,2025-01-01T00:06:44.819277,-44.878765,-30.091713,1743.105713,0.072616,-0.423744,-0.235655,-0.871570,50.00,PERSP,36.00,24.00
22,lowcontrast,0022.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0022.png,2025-01-01T00:07:05.060241,-44.800156,-30.209028,1743.109619,0.073764,-0.423448,-0.236208,-0.871468,50.00,PERSP,36.00,24.00
23,lowcontrast,0023.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0023.png,2025-01-01T00:07:25.301205,-44.718132,-30.330379,1743.110840,0.074943,-0.423124,-0.236782,-0.871369,50.00,PERSP,36.00,24.00
24,lowcontrast,0024.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0024.png,2025-01-01T00:07:45.542169,-44.635159,-30.455149,1743.109253,0.076170,-0.422817,-0.237368,-0.871252,50.00,PERSP,36.00,24.00
25,lowcontrast,0025.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0025.png,2025-01-01T00:08:05.783133,-44.545921,-30.583691,1743.108276,0.077421,-0.422465,-0.237979,-0.871146,50.00,PERSP,36.00,24.00
26,lowcontrast,0026.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0026.png,2025-01-01T00:08:26.024096,-44.461803,-30.714939,1743.109863,0.078738,-0.422182,-0.238590,-0.870998,50.00,PERSP,36.00,24.00
27,lowcontrast,0027.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0027.png,2025-01-01T00:08:46.265060,-44.364601,-30.850365,1743.109863,0.080052,-0.421786,-0.239239,-0.870892,50.00,PERSP,36.00,24.00
28,lowcontrast,0028.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0028.png,2025-01-01T00:09:06.506024,-44.264156,-30.989254,1743.112305,0.081391,-0.421350,-0.239911,-0.870794,50.00,PERSP,36.00,24.00
29,lowcontrast,0029.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0029.png,2025-01-01T00:09:26.746988,-44.162003,-31.131041,1743.118530,0.082778,-0.420946,-0.240589,-0.870672,50.00,PERSP,36.00,24.00
30,lowcontrast,0030.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0030.png,2025-01-01T00:09:46.987952,-44.064022,-31.275436,1743.120728,0.084219,-0.420592,-0.241270,-0.870516,50.00,PERSP,36.00,24.00
31,lowcontrast,0031.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0031.png,2025-01-01T00:10:07.228916,-43.961494,-31.422539,1743.125000,0.085692,-0.420228,-0.241966,-0.870355,50.00,PERSP,36.00,24.00
32,lowcontrast,0032.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0032.png,2025-01-01T00:10:27.469880,-43.852322,-31.573107,1743.124268,0.087178,-0.419800,-0.242688,-0.870213,50.00,PERSP,36.00,24.00
33,lowcontrast,0033.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0033.png,2025-01-01T00:10:47.710843,-43.746750,-31.725620,1743.127075,0.088716,-0.419430,-0.243410,-0.870034,50.00,PERSP,36.00,24.00
34,lowcontrast,0034.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0034.png,2025-01-01T00:11:07.951807,-43.632263,-31.881409,1743.122437,0.090265,-0.418995,-0.244156,-0.869876,50.00,PERSP,36.00,24.00
35,lowcontrast,0035.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0035.png,2025-01-01T00:11:28.192771,-43.509991,-32.039810,1743.120117,0.091814,-0.418471,-0.244931,-0.869747,50.00,PERSP,36.00,24.00
36,lowcontrast,0036.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0036.png,2025-01-01T00:11:48.433735,-43.390747,-32.200108,1743.117432,0.093414,-0.418008,-0.245705,-0.869582,50.00,PERSP,36.00,24.00
37,lowcontrast,0037.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0037.png,2025-01-01T00:12:08.674699,-43.267517,-32.362827,1743.113037,0.095031,-0.417508,-0.246496,-0.869423,50.00,PERSP,36.00,24.00
38,lowcontrast,0038.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0038.png,2025-01-01T00:12:28.915663,-43.149803,-32.527016,1743.111694,0.096714,-0.417116,-0.247276,-0.869204,50.00,PERSP,36.00,24.00
39,lowcontrast,0039.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0039.png,2025-01-01T00:12:49.156627,-43.019543,-32.693817,1743.106812,0.098376,-0.416586,-0.248091,-0.869039,50.00,PERSP,36.00,24.00
40,lowcontrast,0040.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0040.png,2025-01-01T00:13:09.397590,-42.898792,-32.861664,1743.104858,0.100111,-0.416194,-0.248889,-0.868801,50.00,PERSP,36.00,24.00
41,lowcontrast,0041.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0041.png,2025-01-01T00:13:29.638554,-42.764080,-33.031834,1743.099731,0.101820,-0.415654,-0.249723,-0.868621,50.00,PERSP,36.00,24.00
42,lowcontrast,0042.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0042.png,2025-01-01T00:13:49.879518,-42.626232,-33.203571,1743.094116,0.103541,-0.415083,-0.250570,-0.868447,50.00,PERSP,36.00,24.00
43,lowcontrast,0043.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0043.png,2025-01-01T00:14:10.120482,-42.496075,-33.376450,1743.084595,0.105331,-0.414646,-0.251400,-0.868201,50.00,PERSP,36.00,24.00
44,lowcontrast,0044.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0044.png,2025-01-01T00:14:30.361446,-42.358990,-33.550705,1743.084595,0.107115,-0.414133,-0.252250,-0.867980,50.00,PERSP,36.00,24.00
45,lowcontrast,0045.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0045.png,2025-01-01T00:14:50.602410,-42.209469,-33.726501,1743.083130,0.108871,-0.413479,-0.253131,-0.867817,50.00,PERSP,36.00,24.00
46,lowcontrast,0046.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0046.png,2025-01-01T00:15:10.843373,-42.072948,-33.902699,1743.078491,0.110710,-0.413014,-0.253985,-0.867557,50.00,PERSP,36.00,24.00
47,lowcontrast,0047.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0047.png,2025-01-01T00:15:31.084337,-41.933205,-34.079967,1743.075439,0.112558,-0.412526,-0.254848,-0.867298,50.00,PERSP,36.00,24.00
48,lowcontrast,0048.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0048.png,2025-01-01T00:15:51.325301,-41.781639,-34.258282,1743.069580,0.114374,-0.411897,-0.255740,-0.867097,50.00,PERSP,36.00,24.00
49,lowcontrast,0049.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0049.png,2025-01-01T00:16:11.566265,-41.638954,-34.436901,1743.064697,0.116252,-0.411410,-0.256611,-0.866821,50.00,PERSP,36.00,24.00
50,lowcontrast,0050.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0050.png,2025-01-01T00:16:31.807229,-41.491947,-34.616138,1743.057983,0.118129,-0.410880,-0.257493,-0.866557,50.00,PERSP,36.00,24.00
51,hotspot,0051.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0051.png,2025-01-01T00:16:52.048193,-41.342850,-34.795662,1743.055420,0.120011,-0.410334,-0.258381,-0.866292,50.00,PERSP,36.00,24.00
52,hotspot,0052.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0052.png,2025-01-01T00:17:12.289157,-41.187965,-34.975422,1743.052124,0.121883,-0.409724,-0.259282,-0.866051,50.00,PERSP,36.00,24.00
53,hotspot,0053.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0053.png,2025-01-01T00:17:32.530120,-41.028877,-35.155312,1743.051147,0.123755,-0.409090,-0.260188,-0.865813,50.00,PERSP,36.00,24.00
54,hotspot,0054.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0054.png,2025-01-01T00:17:52.771084,-40.879162,-35.335106,1743.051392,0.125672,-0.408568,-0.261078,-0.865516,50.00,PERSP,36.00,24.00
55,hotspot,0055.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0055.png,2025-01-01T00:18:13.012048,-40.723042,-35.514786,1743.050415,0.127583,-0.408009,-0.261974,-0.865229,50.00,PERSP,36.00,24.00
56,hotspot,0056.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0056.png,2025-01-01T00:18:33.253012,-40.567009,-35.694134,1743.051514,0.129496,-0.407445,-0.262871,-0.864938,50.00,PERSP,36.00,24.00
57,hotspot,0057.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0057.png,2025-01-01T00:18:53.493976,-40.398762,-35.872910,1743.052490,0.131363,-0.406728,-0.263791,-0.864714,50.00,PERSP,36.00,24.00
58,hotspot,0058.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0058.png,2025-01-01T00:19:13.734940,-40.257488,-36.051586,1743.054443,0.133348,-0.406368,-0.264657,-0.864315,50.00,PERSP,36.00,24.00
59,hotspot,0059.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0059.png,2025-01-01T00:19:33.975904,-40.091953,-36.229160,1743.054443,0.135238,-0.405716,-0.265564,-0.864049,50.00,PERSP,36.00,24.00
60,hotspot,0060.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0060.png,2025-01-01T00:19:54.216867,-39.934799,-36.406162,1743.056885,0.137159,-0.405164,-0.266455,-0.863731,50.00,PERSP,36.00,24.00
61,hotspot,0061.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0061.png,2025-01-01T00:20:14.457831,-39.772034,-36.582138,1743.057251,0.139062,-0.404563,-0.267351,-0.863432,50.00,PERSP,36.00,24.00
62,hotspot,0062.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0062.png,2025-01-01T00:20:34.698795,-39.608177,-36.757042,1743.059692,0.140959,-0.403955,-0.268244,-0.863131,50.00,PERSP,36.00,24.00
63,hotspot,0063.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0063.png,2025-01-01T00:20:54.939759,-39.444965,-36.930737,1743.061646,0.142852,-0.403350,-0.269134,-0.862826,50.00,PERSP,36.00,24.00
64,hotspot,0064.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0064.png,2025-01-01T00:21:15.180723,-39.281670,-37.103226,1743.062378,0.144734,-0.402736,-0.270020,-0.862523,50.00,PERSP,36.00,24.00
65,hotspot,0065.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0065.png,2025-01-01T00:21:35.421687,-39.114552,-37.274109,1743.065796,0.146599,-0.402089,-0.270906,-0.862232,50.00,PERSP,36.00,24.00
66,hotspot,0066.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0066.png,2025-01-01T00:21:55.662651,-38.956413,-37.443966,1743.064819,0.148489,-0.401555,-0.271772,-0.861885,50.00,PERSP,36.00,24.00
67,hotspot,0067.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0067.png,2025-01-01T00:22:15.903614,-38.796257,-37.612022,1743.066040,0.150354,-0.400975,-0.272638,-0.861557,50.00,PERSP,36.00,24.00
68,hotspot,0068.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0068.png,2025-01-01T00:22:36.144578,-38.620770,-37.777496,1743.066040,0.152152,-0.400220,-0.273520,-0.861314,50.00,PERSP,36.00,24.00
69,hotspot,0069.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0069.png,2025-01-01T00:22:56.385542,-38.472031,-37.942886,1743.069458,0.154040,-0.399796,-0.274353,-0.860910,50.00,PERSP,36.00,24.00
70,hotspot,0070.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0070.png,2025-01-01T00:23:16.626506,-38.315174,-38.105793,1743.067505,0.155882,-0.399275,-0.275192,-0.860552,50.00,PERSP,36.00,24.00
71,hotspot,0071.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0071.png,2025-01-01T00:23:36.867470,-38.147900,-38.266045,1743.069092,0.157663,-0.398608,-0.276041,-0.860265,50.00,PERSP,36.00,24.00
72,hotspot,0072.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0072.png,2025-01-01T00:23:57.108434,-37.985180,-38.424446,1743.070557,0.159444,-0.397997,-0.276875,-0.859951,50.00,PERSP,36.00,24.00
73,hotspot,0073.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0073.png,2025-01-01T00:24:17.349398,-37.828487,-38.581066,1743.070557,0.161230,-0.397464,-0.277691,-0.859602,50.00,PERSP,36.00,24.00
74,hotspot,0074.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0074.png,2025-01-01T00:24:37.590361,-37.671371,-38.735214,1743.071289,0.162984,-0.396894,-0.278502,-0.859272,50.00,PERSP,36.00,24.00
75,hotspot,0075.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0075.png,2025-01-01T00:24:57.831325,-37.513680,-38.887016,1743.072632,0.164715,-0.396318,-0.279305,-0.858947,50.00,PERSP,36.00,24.00
76,hotspot,0076.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0076.png,2025-01-01T00:25:18.072289,-37.364918,-39.037037,1743.076050,0.166455,-0.395846,-0.280086,-0.858575,50.00,PERSP,36.00,24.00
77,hotspot,0077.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0077.png,2025-01-01T00:25:38.313253,-37.212547,-39.184139,1743.079712,0.168156,-0.395324,-0.280862,-0.858230,50.00,PERSP,36.00,24.00
78,hotspot,0078.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0078.png,2025-01-01T00:25:58.554217,-37.055340,-39.328133,1743.102295,0.169804,-0.394710,-0.281637,-0.857934,50.00,PERSP,36.00,24.00
79,hotspot,0079.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0079.png,2025-01-01T00:26:18.795181,-36.907425,-39.470444,1743.130493,0.171463,-0.394217,-0.282389,-0.857584,50.00,PERSP,36.00,24.00
80,hotspot,0080.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0080.png,2025-01-01T00:26:39.036145,-36.757427,-39.609238,1743.161865,0.173075,-0.393660,-0.283135,-0.857270,50.00,PERSP,36.00,24.00
81,hotspot,0081.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0081.png,2025-01-01T00:26:59.277108,-36.609901,-39.745564,1743.196045,0.174667,-0.393131,-0.283867,-0.856948,50.00,PERSP,36.00,24.00
82,hotspot,0082.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0082.png,2025-01-01T00:27:19.518072,-36.464458,-39.879330,1743.231323,0.176238,-0.392629,-0.284583,-0.856619,50.00,PERSP,36.00,24.00
83,hotspot,0083.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0083.png,2025-01-01T00:27:39.759036,-36.321682,-40.009960,1743.268555,0.177774,-0.392113,-0.285288,-0.856303,50.00,PERSP,36.00,24.00
84,hotspot,0084.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0084.png,2025-01-01T00:28:00,-36.179646,-40.137646,1743.307861,0.179283,-0.391611,-0.285978,-0.855988,50.00,PERSP,36.00,24.00
85,hotspot,0085.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0085.png,2025-01-01T00:28:20.240964,-36.036869,-40.261917,1743.340576,0.180746,-0.391068,-0.286659,-0.855700,50.00,PERSP,36.00,24.00
86,hotspot,0086.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0086.png,2025-01-01T00:28:40.481928,-35.903961,-40.384193,1743.373169,0.182207,-0.390627,-0.287317,-0.855371,50.00,PERSP,36.00,24.00
87,hotspot,0087.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0087.png,2025-01-01T00:29:00.722892,-35.766678,-40.502293,1743.404907,0.183607,-0.390096,-0.287968,-0.855095,50.00,PERSP,36.00,24.00
88,hotspot,0088.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0088.png,2025-01-01T00:29:20.963855,-35.632446,-40.617214,1743.414551,0.184977,-0.389586,-0.288603,-0.854819,50.00,PERSP,36.00,24.00
89,hotspot,0089.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0089.png,2025-01-01T00:29:41.204819,-35.508270,-40.730423,1743.414917,0.186348,-0.389200,-0.289212,-0.854491,50.00,PERSP,36.00,24.00
90,hotspot,0090.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0090.png,2025-01-01T00:30:01.445783,-35.380859,-40.839314,1743.417969,0.187656,-0.388727,-0.289813,-0.854216,50.00,PERSP,36.00,24.00
91,hotspot,0091.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0091.png,2025-01-01T00:30:21.686747,-35.257832,-40.945072,1743.419922,0.188933,-0.388278,-0.290397,-0.853940,50.00,PERSP,36.00,24.00
92,hotspot,0092.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0092.png,2025-01-01T00:30:41.927711,-35.140865,-41.048409,1743.412476,0.190193,-0.387901,-0.290959,-0.853641,50.00,PERSP,36.00,24.00
93,hotspot,0093.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0093.png,2025-01-01T00:31:02.168675,-35.025429,-41.147900,1743.402588,0.191404,-0.387495,-0.291508,-0.853367,50.00,PERSP,36.00,24.00
94,hotspot,0094.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0094.png,2025-01-01T00:31:22.409639,-34.909985,-41.243645,1743.400513,0.192567,-0.387061,-0.292043,-0.853119,50.00,PERSP,36.00,24.00
95,hotspot,0095.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0095.png,2025-01-01T00:31:42.650602,-34.797771,-41.336136,1743.397461,0.193696,-0.386651,-0.292559,-0.852872,50.00,PERSP,36.00,24.00
96,hotspot,0096.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0096.png,2025-01-01T00:32:02.891566,-34.692776,-41.425659,1743.403198,0.194796,-0.386284,-0.293056,-0.852618,50.00,PERSP,36.00,24.00
97,hotspot,0097.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0097.png,2025-01-01T00:32:23.132530,-34.588535,-41.511574,1743.407227,0.195851,-0.385909,-0.293536,-0.852381,50.00,PERSP,36.00,24.00
98,hotspot,0098.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0098.png,2025-01-01T00:32:43.373494,-34.495693,-41.594975,1743.427856,0.196893,-0.385635,-0.293992,-0.852108,50.00,PERSP,36.00,24.00
99,hotspot,0099.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0099.png,2025-01-01T00:33:03.614458,-34.398853,-41.674316,1743.437378,0.197868,-0.385283,-0.294436,-0.851888,50.00,PERSP,36.00,24.00
100,hotspot,0100.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0100.png,2025-01-01T00:33:23.855422,-34.308666,-41.750431,1743.440186,0.198817,-0.384994,-0.294858,-0.851651,50.00,PERSP,36.00,24.00
101,lowsnr,0101.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0101.png,2025-01-01T00:33:44.096386,-34.213543,-41.821419,1743.445312,0.199687,-0.384584,-0.295271,-0.851490,50.00,PERSP,36.00,24.00
102,lowsnr,0102.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0102.png,2025-01-01T00:34:04.337349,-34.131332,-41.890297,1743.456543,0.200552,-0.384315,-0.295656,-0.851275,50.00,PERSP,36.00,24.00
103,lowsnr,0103.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0103.png,2025-01-01T00:34:24.578313,-34.045887,-41.954945,1743.480347,0.201350,-0.383969,-0.296028,-0.851113,50.00,PERSP,36.00,24.00
104,lowsnr,0104.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0104.png,2025-01-01T00:34:44.819277,-33.970695,-42.017178,1743.490112,0.202128,-0.383718,-0.296376,-0.850921,50.00,PERSP,36.00,24.00
105,lowsnr,0105.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0105.png,2025-01-01T00:35:05.060241,-33.901016,-42.075798,1743.504028,0.202868,-0.383494,-0.296703,-0.850732,50.00,PERSP,36.00,24.00
106,lowsnr,0106.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0106.png,2025-01-01T00:35:25.301205,-33.838261,-42.131596,1743.517456,0.203576,-0.383324,-0.297009,-0.850532,50.00,PERSP,36.00,24.00
107,lowsnr,0107.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0107.png,2025-01-01T00:35:45.542169,-33.768864,-42.182045,1743.530273,0.204202,-0.383034,-0.297304,-0.850410,50.00,PERSP,36.00,24.00
108,lowsnr,0108.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0108.png,2025-01-01T00:36:05.783133,-33.711525,-42.229996,1743.535034,0.204809,-0.382842,-0.297574,-0.850256,50.00,PERSP,36.00,24.00
109,lowsnr,0109.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0109.png,2025-01-01T00:36:26.024096,-33.657169,-42.274414,1743.549072,0.205370,-0.382656,-0.297824,-0.850117,50.00,PERSP,36.00,24.00
110,lowsnr,0110.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0110.png,2025-01-01T00:36:46.265060,-33.603344,-42.314548,1743.570068,0.205874,-0.382442,-0.298058,-0.850009,50.00,PERSP,36.00,24.00
